EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5666622,PINELLAS CO.,SAFETY HARBOR,07/10/1998,1030,Flash Flood, , ,0,0,200000,0,FL,EST, ,2083773,C,103,TBW,0,0,EMERGENCY MANAGER, , , , , , , ,SAFETY HARBOR,07/10/1998,1215, , , , ,"","Seven to eight inches of heavy rainfall caused flooding of low lying areas of northern Pinellas county from Safety Harbor northwest to Tarpon Springs.  Several mobile homes and vehicles incurred water damage from floodwaters near the intersection of County Roads 611 (Mc Mullen-Booth Road) and 638 (Enterprise Road).

In Hillsborough county, up to five inches of heavy rainfall caused flooding of homes, vehicles and low lying areas along County Roads 589 and 587 near Citrus Park.",89
5655093,PALM BEACH CO.,WEST CENTRAL PORTION,07/12/1998,1600,Flash Flood, , ,0,0,0,0,FL,EST, ,2081382,C,99,MFL,0,0,BROADCAST MEDIA, , , , , , , ,WEST CENTRAL PORTION,07/12/1998,1830, , , , ,"Six inches of rain fell in two and one half hours.","",90
5662734,SUWANNEE CO.,LIVE OAK,07/15/1998,1850,Flash Flood, , ,0,0,15000,0,FL,EST, ,2082848,C,121,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,LIVE OAK,07/15/1998,2000, , , , ,"Flooding caused a sink hole on CR-49.","",91
5662735,ST. JOHNS CO.,ST AUGUSTINE,07/16/1998,824,Flash Flood, , ,0,0,10000,0,FL,EST, ,2082849,C,109,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,ST AUGUSTINE,07/16/1998,824, , , , ,"San Carlos Avenue between San Marco and Ponce... Marine and King Streets, and portions of Old A1A from near SR-3 to SR-312 were closed.","",92
5662870,OKALOOSA CO.,CRESTVIEW,07/29/1998,1900,Flash Flood, , ,0,0,4000,0,FL,CST, ,2083025,C,91,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,CRESTVIEW,07/29/1998,2015, , , , ,"Heavy rains caused flooding of several secondary roads around the Crestview area.  The roads had  to be closed for about an hour.  Radar estimated that four to five inches of rainfall fell across the area in a two to three hour period.","",93
5665918,MARION CO.,OCALA,08/18/1998,1530,Flash Flood, , ,0,0,3000,0,FL,EST, ,2084061,C,83,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,OCALA,08/18/1998,1830, , , , ,"Rainfall amounts of 2 to 3 inches per hour produced flooding in the downtown area. Numerous streets were blocked off.","",94
5667595,MIAMI-DADE CO.,FLORIDA CITY,09/16/1998,1700,Flash Flood, , ,0,0,0,0,FL,EST, ,2149949,C,86,MFL,0,0,NEWSPAPER, , , , , , , ,FLORIDA CITY,09/17/1998,500, , , , ,"The ground was well saturated from previous days rain. Radar rainfall estimated amounts ranging from 4 to 8 inches. Homestead Airforce Base recorded 4.75 inches. At least eight homes were flooded with about 6 inches of water. Widespread street flooding was also reported.","",95
5668522,PASCO CO.,LAND O LAKES,09/22/1998,1200,Flash Flood, , ,0,0,100000,0,FL,EST, ,2149392,C,101,TBW,0,0,NEWSPAPER, , , , , , , ,LAND O LAKES,09/23/1998,1200, , , , ,"A protective berm surrounding a rain saturated pond failed and flooded 20 homes in the Sable Ridge subdivision in Land O' Lakes.","",96
5673316,ESCAMBIA CO.,COUNTYWIDE,09/27/1998,900,Flash Flood, , ,0,0,0,0,FL,CST, ,1070132,C,33,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,09/29/1998,1800, , , , ,"Heavy rains from Hurricane Georges caused widespread flooding across the county.  The heavy rains began along the border with Alabama and spread east across the county.  Rainfall estimates were between twenty and thirty inches across the county.  Schools were closed for three days because of the flood damage done to secondary roads.  Many dirt roads in the rural parts of the county were completely washed away.  Many bridges in the county were undermined by the high water and had to be closed.  I-10 was closed for awhile because of high water near the Alabama and Florida line.  The NOAA Weather Radio was knocked off the air for more than a day as the building housing the radio equipment had two feet of water in it and shorted out the transmitter.  The heavy rains also caused extensive river flooding in the county.  The Perdido River crested at 26.3 feet, which was above the record of 23.94 feet.  The Escambia River also recorded near record levels.  The river crested at 23.9 feet on September 30.  This was almost as high as the record flood of 24.2 feet in March of this year.","",97
5671681,SANTA ROSA CO.,COUNTYWIDE,09/27/1998,900,Flash Flood, , ,0,0,0,0,FL,CST, ,2149986,C,113,MOB,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,09/29/1998,1800, , , , ,"Heavy rains from slow moving Hurricane Georges caused widespread flooding across the county.  Rainfall estimates were between fifteen and twenty-five inches across the county.  Most of the roads in the county had some form of flood damage.  Many roads were closed for several days because of the heavy rains.  Schools were closed for two to three days because of the many washed out secondary roads.  Because of heavy rains, river flooding was reported throughout the county.  The Big Coldwater Creek at Milton reached a reading of 19.86 feet on September 29.  The Blackwater River at Baker reached a reading of 25.57 feet on September 29, which was near the record of 25.61 feet in June of 1970.  Areas and communities hardest hit by river flooding were Milton and vicinity, Paradise Island, Harold, and Ward Basin.","",98
5673317,OKALOOSA CO.,COUNTYWIDE,09/28/1998,300,Flash Flood, , ,0,0,0,0,FL,CST, ,2149985,C,91,MOB,0,0,NWS STORM SURVEY, , , , , , , ,COUNTYWIDE,09/29/1998,1800, , , , ,"Torrential rainfall from slow moving Hurricane Georges caused widespread flooding throughout the county.  Rainfall estimates were between fifteen and twenty-five inches throughout the county.  Many roads throughout the county were closed due to flooding.  I-10 was closed both east and west of Crestview for several hours because of water across the highway.  Schools were closed for two to three days because of washed out secondary roads.  Many secondary roads had to be closed for days because of lack of people to repair them.  The heavy rainfall and resulting runoff caused record river flooding throughout the county.  The Yellow River at Milligan crested at 24.09 feet on October 1.  This  was about four feet above the record of  20.32 feet in March of this year.  The Shoal River at Crestview crested at 21.4 feet on September 30.  This was about six feet above the record of 15.58 feet in August of 1975.  Many homes along these two rivers were either destroyed or suffered major damage.  Areas and communities hardest hit by river flooding were the Yellow River Valley, south and east of Crestview, Milligan and vicinity, Wilkerson Bluff, and Dorcas .","",99
5671589,WALTON CO.,COUNTYWIDE,09/29/1998,600,Flash Flood, , ,0,0,500000,0,FL,EST, ,2150879,C,131,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,09/29/1998,1200, , , , ,"Choctawhatchee Bay water levels high and county creeks have overflowed their banks.  Several homes along creek beds sustained some flood damage in the Freeport, Rock Hill, and Portland.","",100
5671588,WASHINGTON CO.,COUNTYWIDE,09/29/1998,800,Flash Flood, , ,0,0,750000,0,FL,EST, ,2150879,C,133,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,09/29/1998,1400, , , , ,"Flash flooding closed 13 county roads.  FL DOT closed Highways 277, 279, and 79.","",101
5671587,HOLMES CO.,COUNTYWIDE,09/29/1998,800,Flash Flood, , ,0,0,1250000,0,FL,EST, ,2150879,C,59,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,09/29/1998,1400, , , , ,"Widespread flash flooding of numerous county dirt roads as well as FL 90, CR 81, and CR 179.","",102
5672228,MARTIN CO.,STUART,11/05/1998,600,Flash Flood, , ,0,0,0,0,FL,EST, ,2150170,C,85,MLB,0,0,NEWSPAPER, , , , , , , ,STUART,11/05/1998,1100, , , , ,"Heavy rain from Tropical Storm Mitch produced some flooding in eastern Martin County. Many roadways were covered with 10 inches of water and four houses flooded.","",103
5679251,PALM BEACH CO.,PALM BEACH GARDENS,01/02/1999,800,Flash Flood, , ,0,0,1900000,0,FL,EST, ,1500946,C,99,MFL,0,0,NEWSPAPER, , , , , , , ,PALM BEACH GARDENS,01/02/1999,1800, , , , ,"Torrential rainfall from a nearly stationary line of thunderstorms dropped an estimated 10 to 15 inches of rain, most of it falling within a two hour period, in the Highland Pines Subdivision in Palm Beach Gardens.  Initially, a South Florida Water Management gage measured 31 inches of rain, but subsequent reanalysis indicated the gage reading was about 50% too high.  A total of 136 buildings suffered flood damage as well as numerous vehicles.  Streets were closed and I-95 was partially closed by a large sinkhole.","",104
5698766,OKALOOSA CO.,NORTH PORTION,05/07/1999,105,Flash Flood, , ,0,0,5000,0,FL,CST, ,2406037,C,91,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,NORTH PORTION,05/07/1999,400, , , , ,"Heavy rains, from slow moving thunderstorms, caused water to cover many roads in the north part of the county.  Radar estimated that eight to ten inches of rainfall fell across the north part of the county.  Rainfall of 7.5 inches was reported in a gage near Blackman.  Many roads, especially secondary dirt roads, had to be closed for several hours until the high water receded.","",105
5694348,BAY CO.,SOUTH PORTION,05/07/1999,700,Flash Flood, , ,0,0,4000000,0,FL,EST, ,2406390,C,5,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTH PORTION,05/07/1999,700, , , , ,"Up to a foot of rain in a four-hour period fell over much of southern Bay County according to Bay County EMA.  Numerous streets were flooded in Parker, Springfield, Callaway and downtown Panama City.  Eight inches of water accumulated on Beach Dr. and 11th St. in Panama City flooding several businesses.  A total of 155 single-family residences and two businesses sustained major flood damage with losses in excess of $1 million.  Some homes were impacted by flood waters over three feet deep.","",106
5702074,MIAMI-DADE CO.,NORTHEAST PORTION,06/08/1999,800,Flash Flood, , ,0,0,50000,0,FL,EST, ,2408842,C,86,MFL,0,0,NEWSPAPER, , , , , , , ,NORTHEAST PORTION,06/08/1999,2300, , , , ,"","Excessive rains caused localized heavy flooding from Boca Raton to Miami Beach.  The greatest official 24-hour rainfall was 13.75 inches at Pompano Beach with over 7 inches reported at Boca Raton and Miami Shores.  Numerous streets were flooded and several vehicles became submerged in parking lots with their occupants having to be rescued.  Three Broward mobile homes had to be evacuated, several roofs collapsed and numerous dwellings had flood waters inside.",107
5702073,BROWARD CO.,EAST PORTION,06/08/1999,800,Flash Flood, , ,0,0,1000000,0,FL,EST, ,2408842,C,11,MFL,0,0,NEWSPAPER, , , , , , , ,EAST PORTION,06/08/1999,2300, , , , ,"","Excessive rains caused localized heavy flooding from Boca Raton to Miami Beach.  The greatest official 24-hour rainfall was 13.75 inches at Pompano Beach with over 7 inches reported at Boca Raton and Miami Shores.  Numerous streets were flooded and several vehicles became submerged in parking lots with their occupants having to be rescued.  Three Broward mobile homes had to be evacuated, several roofs collapsed and numerous dwellings had flood waters inside.",108
5702075,PALM BEACH CO.,SOUTHEAST PORTION,06/08/1999,800,Flash Flood, , ,0,0,100000,0,FL,EST, ,2408842,C,99,MFL,0,0,NEWSPAPER, , , , , , , ,SOUTHEAST PORTION,06/08/1999,2300, , , , ,"","Excessive rains caused localized heavy flooding from Boca Raton to Miami Beach.  The greatest official 24-hour rainfall was 13.75 inches at Pompano Beach with over 7 inches reported at Boca Raton and Miami Shores.  Numerous streets were flooded and several vehicles became submerged in parking lots with their occupants having to be rescued.  Three Broward mobile homes had to be evacuated, several roofs collapsed and numerous dwellings had flood waters inside.",109
5702369,BROWARD CO.,MIRAMAR,06/09/1999,800,Flash Flood, , ,0,0,0,0,FL,EST, ,2406911,C,11,MFL,0,0,NEWSPAPER, , , , , , , ,MIRAMAR,06/09/1999,1200, , , , ,"","Street flooding in south Broward forced one family to evacuate their house.",110
5709512,ALACHUA CO.,GAINESVILLE,06/11/1999,1915,Flash Flood, , ,0,0,15000,0,FL,EST, ,2409742,C,1,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,GAINESVILLE,06/11/1999,2015, , , , ,"Water accumulating on the roof of the Oaks Mall, drained into the mall at more than 50 gallons per minute.","",111
5709513,MARION CO.,OCALA,06/11/1999,2150,Flash Flood, , ,0,0,2500,0,FL,EST, ,1083461,C,83,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,OCALA,06/11/1999,2250, , , , ,"Several roads were closed in Southern Ocala.","",112
5708822,BREVARD CO.,ROCKLEDGE,06/17/1999,1525,Flash Flood, , ,0,0,20000,0,FL,EST, ,1083585,C,9,MLB,0,0,LAW ENFORCEMENT, , , , , , , ,ROCKLEDGE,06/17/1999,1630, , , , ,"Afternoon heavy rains in excess of four inches produced widespread flooding of major roadways across central and northern Brevard County.  The most serious flooding occurred across Rockledge, Cocoa and Merritt Island.  US Highway 520 and State Road 3 were flooded. Numerous cars were flooded and abandoned.","",113
5707733,LEE CO.,CAPE CORAL,06/18/1999,1400,Flash Flood, , ,0,0,500000,0,FL,EST, ,2410425,C,71,TBW,0,0,EMERGENCY MANAGER, , , , , , , ,CAPE CORAL,06/18/1999,1600, , , , ,"The State of Florida Division of Emergency Management reported that six to eight inches of rainfall in less than three hours caused widespread flooding to numerous roadways and water damage to homes throughout Cape Coral.  Nearly 50 homes reported water damage to carpets while an additional nine homes received major structural damage from floodwaters throughout Cape Coral.","",114
5711449,FLAGLER CO.,BUNNELL,07/26/1999,1645,Flash Flood, , ,0,0,3500,0,FL,EST, ,1085035,C,35,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,BUNNELL,07/26/1999,1830, , , , ,"Flooding in SR 100.","",115
5717700,ST. JOHNS CO.,COUNTYWIDE,09/15/1999,200,Flash Flood, , ,0,0,35000,0,FL,EST, ,2414324,C,109,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,09/15/1999,700, , , , ,"Numerous street and homes were flooded .","",116
5717702,SUWANNEE CO.,COUNTYWIDE,09/15/1999,600,Flash Flood, , ,0,0,3500,0,FL,EST, ,2412881,C,121,JAX,0,0,TRAINED SPOTTER, , , , , , , ,COUNTYWIDE,09/15/1999,930, , , , ,"Numerous streets and road were flooded.","",117
5717703,FLAGLER CO.,COUNTYWIDE,09/15/1999,800,Flash Flood, , ,0,0,5500,0,FL,EST, ,2412881,C,35,JAX,0,0,TRAINED SPOTTER, , , , , , , ,COUNTYWIDE,09/15/1999,800, , , , ,"Numerous streets and roads were flooded.","",118
5723959,VOLUSIA CO.,OAK HILL,09/19/1999,1730,Flash Flood, , ,0,0,10000,0,FL,EST, ,2413046,C,127,MLB,0,0,LAW ENFORCEMENT, , , , , , , ,OAK HILL,09/19/1999,1730, , , , ,"Heavy rain of 2 to 4 inches produced flooding in Oak Hill. Two homes had minor flooding.","",119
5716214,COLLIER CO.,NAPLES,09/20/1999,1900,Flash Flood, , ,0,0,200000,0,FL,EST, ,1085744,C,21,MFL,0,0,EMERGENCY MANAGER, , , , , , , ,NAPLES,09/22/1999,1200, , , , ,"","Eight inches of rain fell during the afternoon of September 20 causing major street flooding which submerged six vehicles and caused minor flooding to 34 structures.",120
5717076,LEE CO.,BONITA SPGS,09/21/1999,30,Flash Flood, , ,0,0,200000,0,FL,EST, ,2412728,C,71,TBW,0,0,EMERGENCY MANAGER, , , , , , , ,BONITA SPGS,09/21/1999,900, , , , ,"Four  to seven inches of rain fell over the previously saturated soil of southern Lee County and caused flooding of homes and businesses in low-lying areas along the U.S. Highway 41 corridor from Estero south to Bonita Springs.","",121
5723961,BREVARD CO.,MELBOURNE,09/25/1999,2030,Flash Flood, , ,0,0,80000,0,FL,EST, ,2413682,C,9,MLB,0,0,BROADCAST MEDIA, , , , , , , ,MELBOURNE,09/26/1999,1630, , , , ,"Numerous thunderstorms passing over Melbourne and Brevard County produced nearly 8 inches of rain flooding numerous roadways.  Forty nine homes received minor flooding.","",122
5717691,MARION CO.,BELLEVIEW,09/27/1999,1640,Flash Flood, , ,0,0,600000,0,FL,EST, ,2412877,C,83,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,BELLEVIEW,09/27/1999,2200, , , , ,"More than 8.5 inches of  rainfall damaged 38 homes and 10 business.","",123
5717692,MARION CO.,COUNTYWIDE,09/27/1999,1900,Flash Flood, , ,0,0,15000,0,FL,EST, ,2412878,C,83,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,09/27/1999,1900, , , , ,"Flooding continued to cause problems. Several homes behind the middel school were damaged.","",124
5716960,MIAMI-DADE CO.,EAST PORTION,10/15/1999,1000,Flash Flood, , ,0,0,100000000,200000000,FL,EST, ,2413618,C,86,MFL,0,0,EMERGENCY MANAGER, , , , , , , ,EAST PORTION,10/16/1999,1200, , , , ,"","Widespread flooding from hurricane Irene inundated most of the metropolitan areas of Miami-Dade, Broward and Palm Beach counties.",125
5716961,BROWARD CO.,EAST PORTION,10/15/1999,1100,Flash Flood, , ,0,0,45000000,25000000,FL,EST, ,2413618,C,11,MFL,0,0,EMERGENCY MANAGER, , , , , , , ,EAST PORTION,10/16/1999,1200, , , , ,"","Widespread flooding from hurricane Irene inundated most of the metropolitan areas of Miami-Dade, Broward and Palm Beach counties.",126
5716962,PALM BEACH CO.,EAST PORTION,10/15/1999,1300,Flash Flood, , ,0,0,60000000,65000000,FL,EST, ,2413618,C,99,MFL,0,0,EMERGENCY MANAGER, , , , , , , ,EAST PORTION,10/16/1999,1300, , , , ,"","Widespread flooding from hurricane Irene inundated most of the metropolitan areas of Miami-Dade, Broward and Palm Beach counties.",127
5716966,PALM BEACH CO.,PALM BEACH GARDENS,10/19/1999,2230,Flash Flood, , ,0,0,0,0,FL,EST, ,2411772,C,99,MFL,0,0,EMERGENCY MANAGER, , , ,8,WNW,8,WNW,PALM BEACH GARDENS,10/19/1999,2230, , , , ,"","Emergency Management reported a levee surrounding the Corbett Wildlife Refuge had several breaks that caused flooding of  nearby property.",128
5136722,SUWANNEE CO.,LIVE OAK,03/30/2000,1530,Flash Flood, , ,0,0,3000,0,FL,EST, ,1092372,C,121,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,LIVE OAK,03/30/2000,1730, , , , ,"Several roads closed in the downtown area.","",129
5136724,COLUMBIA CO.,COUNTYWIDE,03/30/2000,1530,Flash Flood, , ,0,0,3000,0,FL,EST, ,1092372,C,23,JAX,0,0,GENERAL PUBLIC, , , , , , , ,COUNTYWIDE,03/30/2000,1800, , , , ,"Numerous roads closed.","",130
5136723,UNION CO.,COUNTYWIDE,03/30/2000,1530,Flash Flood, , ,0,0,2500,0,FL,EST, ,1092372,C,125,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/30/2000,1730, , , , ,"Roads closed.","",131
5136725,BAKER CO.,COUNTYWIDE,03/30/2000,1540,Flash Flood, , ,0,0,2500,0,FL,EST, ,1092372,C,3,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/30/2000,1800, , , , ,"Numerous roads closed.","",132
5136011,HAMILTON CO.,JASPER,03/30/2000,1540,Flash Flood, , ,0,0,3000,0,FL,EST, ,1092347,C,47,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,JASPER,03/30/2000,1540, , , , ,"","Numerous roads were flooded. 4.35 inches of rain was reported.",133
5136857,PUTNAM CO.,EAST PALATKA,03/30/2000,1700,Flash Flood, , ,0,0,1500,0,FL,EST, ,1092385,C,107,JAX,0,0,GENERAL PUBLIC, , , , , , , ,EAST PALATKA,03/30/2000,1800, , , , ,"Roads underwater.","",134
5137879,MIAMI-DADE CO.,MIAMI,04/14/2000,1300,Flash Flood, , ,0,0,10000,0,FL,EST, ,1092955,C,86,MFL,0,0,METEOROLOGIST(NON NWS), , , , , , , ,MIAMI,04/14/2000,1300, , , , ,"","Six inches of rain in two hours caused street flooding in Miami.  Flood waters entered a department store in downtown Miami.",135
5141294,JACKSON CO.,COUNTYWIDE,04/24/2000,1405,Flash Flood, , ,0,0,30000,0,FL,EST, ,1094112,C,63,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,04/24/2000,1435, , , , ,"The Jackson County EMA reported a few homes in Graceville flooded with up to three feet of water. The occupants were safely evacuated. Two to three feet of water closed portions of U.S. Highway 90.","",136
5139084,MIAMI-DADE CO.,MIAMI,05/31/2000,322,Flash Flood, , ,0,0,5000,0,FL,EST, ,1093217,C,86,MFL,0,0,LAW ENFORCEMENT, , , , , , , ,MIAMI,05/31/2000,430, , , , ,"","Three to five inches of rain fell in a few hours, causing street flooding and inundation of a police substation in northeast Miami.",137
5152708,HENDRY CO.,FELDA,07/04/2000,1547,Flash Flood, , ,0,0,0,0,FL,EST, ,1097970,C,51,MFL,0,0,LAW ENFORCEMENT, , , , , , , ,FELDA,07/04/2000,1647, , , , ,"","Flooding  occurred along U.S. 29 between Felda and Immokalee stalling cars.",138
5152709,COLLIER CO.,IMMOKALEE,07/04/2000,1547,Flash Flood, , ,0,0,0,0,FL,EST, ,1097970,C,21,MFL,0,0,LAW ENFORCEMENT, , , , , , , ,IMMOKALEE,07/04/2000,1647, , , , ,"","Flooding  occurred along U.S. 29 between Felda and Immokalee stalling cars.",139
5163216,MANATEE CO.,ANNA MARIA,07/15/2000,1000,Flash Flood, , ,0,0,1000000,0,FL,EST, ,1100005,C,81,TBW,0,0,EMERGENCY MANAGER, , , , , , , ,ANNA MARIA,07/15/2000,1700, , , , ,"Heavy rainfall of 7 to 11 inches in less than twelve hours caused extensive flooding of homes, businesses and roadways from Anna Maria south to Bradenton Beach in extreme western Manatee county. Floodwaters were reported three to four feet above street level in Anna Maria and Holmes Beach with nearly 50 homes damaged.","",140
5163217,PINELLAS CO.,PASS A GRILLE BEACH,07/15/2000,1400,Flash Flood, , ,0,0,1000,0,FL,EST, ,1100006,C,103,TBW,0,0,TRAINED SPOTTER, , , , , , , ,PASS A GRILLE BEACH,07/15/2000,1600, , , , ,"Very heavy rainfall of 7 to 9 inches in less than six hours caused flooding of homes, businesses and roadways from Pinellas Park south to Pass-a-Grille Beach in Pinellas county.","",141
5162976,ALACHUA CO.,GAINESVILLE,07/16/2000,1530,Flash Flood, , ,0,0,10000,0,FL,EST, ,1100210,C,1,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,GAINESVILLE,07/16/2000,1630, , , , ,"Numerous streets and roads flooded.","",142
5162491,HARDEE CO.,WAUCHULA,07/21/2000,1530,Flash Flood, , ,0,0,50000,0,FL,EST, ,1100050,C,49,TBW,0,0,TRAINED SPOTTER, , , , , , , ,WAUCHULA,07/21/2000,1630, , , , ,"","Heavy rainfall of five to seven inches in less than three hours caused flooding of roadways, low-lying areas and a few homes over rural southwest Polk and northern Hardee counties.  A few vehicles incurred water damage from the flood waters in Bowling Green, Wauchula and Ft. Meade.",143
5162492,POLK CO.,FT MEADE,07/21/2000,1530,Flash Flood, , ,0,0,50000,0,FL,EST, ,1100050,C,105,TBW,0,0,TRAINED SPOTTER, , , , , , , ,FT MEADE,07/21/2000,1630, , , , ,"","Heavy rainfall of five to seven inches in less than three hours caused flooding of roadways, low-lying areas and a few homes over rural southwest Polk and northern Hardee counties.  A few vehicles incurred water damage from the flood waters in Bowling Green, Wauchula and Ft. Meade.",144
5162489,MANATEE CO.,ANNA MARIA,07/24/2000,1230,Flash Flood, , ,0,0,100000,0,FL,EST, ,1100048,C,81,TBW,0,0,NEWSPAPER, , , , , , , ,ANNA MARIA,07/24/2000,1530, , , , ,"Six to eight inches of rain in less than four hours caused flooding of up to 15 homes from Anna Maria east to Bradenton.  Numerous roads and low lying areas incurred standing water up to two feet deep from the heavy rain in extreme northwest Manatee county.","",145
5170551,ESCAMBIA CO.,WALNUT HILL,08/09/2000,1930,Flash Flood, , ,0,0,0,0,FL,CST, ,1101334,C,33,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,WALNUT HILL,08/09/2000,2100, , , , ,"Street flooding resulting from heavy rainfall was reported  just  west of the community.","",146
5158462,LEON CO.,COUNTYWIDE,09/06/2000,700,Flash Flood, , ,0,0,150000,0,FL,EST, ,1103643,C,73,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,09/06/2000,1400, , , , ,"Up to four inches of rain within a six-hour period caused considerable street flooding and traffic accidents throughout Tallahassee.  Lake Ella overflowed its banks closing the park.  A drainage pipe on Pinewood and John Knox Roads was crushed under the weight of the rainfall and the subsequent runoff flooded the intersection.  Reported by the Leon County EMA and Tallahassee Police.","",147
5160553,WAKULLA CO.,COUNTYWIDE,09/06/2000,700,Flash Flood, , ,0,0,75000,0,FL,EST, ,1104264,C,129,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,09/06/2000,1400, , , , ,"The Wakulla County EMA reported several county roads closed due to flood waters after nearly four inches of rain accumulated since midnight.","",148
5160552,JEFFERSON CO.,COUNTYWIDE,09/06/2000,700,Flash Flood, , ,0,0,75000,0,FL,EST, ,1104263,C,65,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,09/06/2000,1400, , , , ,"The Jefferson County EMA reported several county roads closed due to flood waters after four to six inches of rain accumulated since midnight.","",149
5160551,MADISON CO.,COUNTYWIDE,09/06/2000,730,Flash Flood, , ,0,0,75000,0,FL,EST, ,1104262,C,79,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,09/06/2000,1500, , , , ,"The Madison county EMA reported several county roads closed to high water after four inches of rain had accumulated since midnight.","",150
5175139,ALACHUA CO.,WEST PORTION,09/06/2000,1730,Flash Flood, , ,0,0,5000,0,FL,EST, ,1103172,C,1,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,WEST PORTION,09/06/2000,2100, , , , ,"One to three inches of rainfall in 1 1/2 hours produced numerous flooded roadways.","",151
5175140,MARION CO.,WEST PORTION,09/06/2000,1730,Flash Flood, , ,0,0,5000,0,FL,EST, ,1103172,C,83,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,WEST PORTION,09/06/2000,1800, , , , ,"One to three inches of rainfall in 1 1/2 hours produced numerous flooded roadways.","",152
5174913,DUVAL CO.,JACKSONVILLE,09/07/2000,1330,Flash Flood, , ,0,0,40000,0,FL,EST, ,1103166,C,31,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,JACKSONVILLE,09/07/2000,1330, , , , ,"Rainfall amounts of 5 to 9 inches across downtown and the county caused more than 50 streets to be flooded.","",153
5174915,DUVAL CO.,COUNTYWIDE,09/09/2000,1800,Flash Flood, , ,0,0,50000,0,FL,EST, ,1103168,C,31,JAX,0,0,NEWSPAPER, , , , , , , ,COUNTYWIDE,09/09/2000,2000, , , , ,"Four inches of additional rainfall caused flood conditions to return to the county. Numerous streets were closed with swamped cars stranded in many locations.","",154
5158355,LEE CO.,BONITA BEACH,09/17/2000,530,Flash Flood, , ,0,0,250000,0,FL,EST, ,1104024,C,71,TBW,0,0,NEWSPAPER, , , , , , , ,BONITA BEACH,09/17/2000,2330, , , , ,"","Eastern rain bands associated with Hurricane Gordon produced six to eight inches of rain in less than 18 hours over parts of Lee and Charlotte counties in Southwest Florida on the 17th.  Two to four inches of rain in less than 18 hours was common over parts of Sarasota, Manatee, Hardee, De Soto and southern Highlands counties with isolated amouts of up nine inches reported near Sebring in Highlands county.  Lessor rain amounts associated with Hurricane Gordon of 1 to 3 inches were common over southern portions of Pinellas, Hillsborough and Polk counties.

Several homes in low-lying and poor drainage areas incurred damage from the floodwaters over parts of Lee, Charlotte, Sarasota, Hardee, De Soto, Manatee and extreme southern Highlands and Pinellas counties.   Several vehicles in Lee and Charlotte county incurred damage from floodwaters, mainly at flooded intersections and low-lying roadways.",155
